
EXP:	Mon Oct 31 09:20:45 2005
CONFLICTS SIMULATION:
Mode 2: Initialisation from file conflicts1.net

Number of agents=	69
Number of connections=	98
BEGIN OF REP #1 M.of.INITIAL=	-1.1	M.of.NOISE=	-0.5
 STEP/VERSION	Mean(State)	Min(State)	Max(State)	SD(State)	Mean(Acctivity)	Min(Acctivity)	Max(Acctivity)	SD(Acctivity)	
20	0.85269	0.716419	0.871784	0.0276492	0.83044	-0.00720237	0.876025	0.170746	
30	0.853592	0.717301	0.876699	0.0286706	0.829437	-0.00734985	0.876971	0.170539	
40	0.852819	0.713718	0.87101	0.0289354	0.828637	-0.0071235	0.874472	0.17037	
50	0.853482	0.719103	0.877045	0.0267703	0.829512	-0.00728322	0.873757	0.170546	
60	0.853332	0.701837	0.873008	0.0297633	0.828637	-0.00720113	0.872742	0.170388	
70	0.852224	0.699364	0.872855	0.030692	0.828937	-0.00728295	0.871101	0.170421	
80	0.853038	0.706657	0.874477	0.0277029	0.829386	-0.00714287	0.872651	0.170522	
90	0.853027	0.715878	0.871554	0.0284963	0.829097	-0.00731991	0.873248	0.170474	
100	0.852514	0.708576	0.874614	0.0282154	0.829053	-0.00710849	0.87152	0.170437	
110	0.852415	0.730131	0.874558	0.0256568	0.830384	-0.00733274	0.877412	0.170745	
120	0.852708	0.711609	0.873287	0.0293819	0.828956	-0.00721075	0.873628	0.170447	
130	0.853159	0.711242	0.874127	0.0286121	0.82984	-0.00717378	0.873487	0.170606	
140	0.853069	0.716625	0.872366	0.0283239	0.829341	-0.00736976	0.870368	0.170508	
150	0.851458	0.705615	0.873872	0.0305205	0.82819	-0.0072435	0.869731	0.170255	
160	0.851607	0.725968	0.875187	0.0264165	0.830315	-0.00722935	0.875529	0.170723	
170	0.85211	0.719703	0.875628	0.0279589	0.829064	-0.0073157	0.875558	0.170473	
180	0.85145	0.703825	0.869856	0.0290224	0.828475	-0.00712974	0.873144	0.170323	
190	0.852543	0.70116	0.873668	0.0277507	0.828311	-0.00702463	0.871352	0.170272	
200	0.851051	0.715318	0.870784	0.0287901	0.829478	-0.00710877	0.874297	0.17054	
210	0.852176	0.706307	0.873151	0.0294795	0.830127	-0.00735108	0.873846	0.170706	
220	0.853055	0.725549	0.870643	0.0265801	0.829548	-0.00734705	0.870943	0.170535	
230	0.852568	0.715297	0.874089	0.0288805	0.829304	-0.00723925	0.874931	0.170549	
240	0.852844	0.718412	0.871898	0.0282092	0.828977	-0.00723248	0.870284	0.170413	
250	0.853639	0.72429	0.878606	0.0266373	0.829719	-0.00721793	0.873745	0.170614	
260	0.851668	0.710032	0.873798	0.027869	0.830384	-0.00704057	0.876223	0.170735	
270	0.852029	0.724747	0.873391	0.0274273	0.829897	-0.00724493	0.875731	0.170631	
280	0.851939	0.71681	0.872442	0.028721	0.829553	-0.00728737	0.879092	0.170596	
290	0.852753	0.719965	0.873871	0.0260201	0.829297	-0.00723146	0.871099	0.1705	
300	0.852752	0.720656	0.877678	0.027559	0.829132	-0.00715331	0.873404	0.170464	
310	0.85293	0.709728	0.871295	0.0310235	0.827408	-0.00707162	0.871196	0.170111	
320	0.853991	0.731235	0.876967	0.0273021	0.828735	-0.007265	0.873225	0.170407	
330	0.851866	0.712954	0.873681	0.0291163	0.82987	-0.00724016	0.877273	0.170655	
340	0.851577	0.705979	0.875585	0.0300705	0.827891	-0.00715498	0.873912	0.170223	
350	0.852841	0.712035	0.872868	0.0292659	0.828469	-0.00730302	0.874687	0.170343	
360	0.854084	0.711899	0.875277	0.0299536	0.829824	-0.00739442	0.873676	0.170633	
370	0.853226	0.707519	0.877899	0.0304919	0.829965	-0.00716135	0.876752	0.17064	
380	0.852554	0.719291	0.874692	0.0286968	0.829451	-0.00724272	0.871916	0.170522	
390	0.853594	0.715708	0.875841	0.0289842	0.828428	-0.00724693	0.870195	0.170338	
400	0.852502	0.714536	0.871785	0.0282124	0.827543	-0.00714002	0.87329	0.17013	
410	0.852385	0.706491	0.870457	0.0293934	0.829333	-0.00727325	0.871945	0.17052	
420	0.852055	0.703439	0.87582	0.0296663	0.828196	-0.00707751	0.870346	0.170249	
430	0.852664	0.723326	0.875911	0.0287959	0.82986	-0.00711418	0.879133	0.170627	
440	0.852459	0.702344	0.874879	0.0283295	0.829029	-0.00701008	0.877808	0.17048	
450	0.852203	0.706308	0.878137	0.0288439	0.830393	-0.00712466	0.873453	0.170695	
460	0.852515	0.716808	0.875033	0.0273367	0.829812	-0.00721679	0.874859	0.170612	
470	0.850991	0.699178	0.871161	0.0298752	0.830122	-0.00721993	0.874845	0.170678	
480	0.853059	0.718336	0.87494	0.0286832	0.829448	-0.00725559	0.870943	0.170519	
490	0.852595	0.71819	0.877419	0.0292502	0.829315	-0.00732507	0.880879	0.170573	
500	0.852105	0.722272	0.871663	0.0273826	0.829387	-0.00724563	0.871846	0.170527	
510	0.852306	0.696506	0.869335	0.0290435	0.829449	-0.00706275	0.873489	0.170514	
520	0.852547	0.704944	0.872589	0.0272449	0.829045	-0.00702734	0.872252	0.170444	
530	0.853116	0.714679	0.87337	0.02858	0.829045	-0.00737671	0.875198	0.170502	
540	0.851191	0.707853	0.875429	0.0285525	0.82908	-0.00685343	0.872225	0.170417	
550	0.851032	0.719404	0.873571	0.026953	0.828621	-0.007002	0.880863	0.170363	
560	0.852472	0.722305	0.873536	0.0281387	0.829869	-0.00715278	0.874024	0.170609	
570	0.853075	0.710803	0.876383	0.0297232	0.829888	-0.00727596	0.877322	0.170653	
580	0.853383	0.709778	0.873573	0.030235	0.831152	-0.00722752	0.87947	0.17088	
590	0.85236	0.714996	0.875958	0.0271856	0.829206	-0.00721522	0.872231	0.170487	
600	0.853867	0.718294	0.876483	0.0284814	0.82836	-0.00717923	0.871288	0.170309	
610	0.852904	0.712952	0.875148	0.0290451	0.829058	-0.00717978	0.873869	0.170469	
620	0.851579	0.702742	0.876508	0.0304319	0.829376	-0.00692611	0.877935	0.170509	
630	0.852274	0.712523	0.873441	0.0295763	0.829286	-0.00694167	0.876851	0.170487	
640	0.853589	0.715691	0.874393	0.0281331	0.829568	-0.00722526	0.876953	0.170585	
650	0.852283	0.709884	0.876616	0.030478	0.830642	-0.00723804	0.878609	0.170777	
660	0.851985	0.710664	0.872863	0.0306189	0.829389	-0.00719337	0.873719	0.170519	
670	0.851539	0.710223	0.872836	0.0292396	0.829402	-0.00698713	0.869583	0.170501	
680	0.853378	0.723782	0.874232	0.0272492	0.829176	-0.00722081	0.875	0.170514	
690	0.852062	0.722143	0.875827	0.0286709	0.829338	-0.00718876	0.873291	0.170529	
700	0.853742	0.715895	0.877831	0.0295664	0.829719	-0.00725885	0.872362	0.170616	
710	0.852291	0.708233	0.875037	0.0282614	0.82883	-0.00730924	0.870744	0.170388	
720	0.850842	0.707831	0.872817	0.0302521	0.82945	-0.00706363	0.872428	0.170516	
730	0.85223	0.716797	0.876383	0.0279023	0.829611	-0.00725271	0.876464	0.17058	
740	0.852081	0.703813	0.873205	0.0282359	0.82878	-0.00712798	0.871191	0.170367	
750	0.850968	0.719592	0.86991	0.0285634	0.830213	-0.00717081	0.880203	0.170714	
760	0.852741	0.72164	0.871424	0.0280065	0.829866	-0.00744194	0.872419	0.170647	
770	0.852835	0.716707	0.871976	0.0284487	0.831067	-0.00711531	0.873754	0.170833	
780	0.851219	0.703463	0.873504	0.029435	0.827728	-0.00717455	0.876952	0.170171	
790	0.852132	0.702689	0.874214	0.0307063	0.830968	-0.007177	0.875236	0.170926	
800	0.851544	0.720489	0.875224	0.0274891	0.830856	-0.00716328	0.877166	0.170852	
810	0.853775	0.718016	0.876057	0.0265452	0.829308	-0.00713955	0.872024	0.170496	
820	0.852006	0.710612	0.869649	0.0276037	0.829561	-0.00714087	0.870268	0.170529	
830	0.852365	0.707607	0.875786	0.0287667	0.830053	-0.00708086	0.87667	0.170651	
840	0.852493	0.711252	0.87278	0.0302213	0.827099	-0.00719975	0.868737	0.170053	
850	0.851711	0.71857	0.872302	0.0289094	0.828014	-0.0072105	0.873612	0.17023	
860	0.853481	0.716427	0.873798	0.0272031	0.829692	-0.00708493	0.876857	0.170622	
870	0.851633	0.721001	0.871188	0.0280251	0.828371	-0.0072407	0.876314	0.170355	
880	0.853964	0.720875	0.875732	0.0280576	0.829013	-0.00724164	0.877752	0.170461	
890	0.85303	0.725848	0.871952	0.0264452	0.829176	-0.00719751	0.876087	0.170531	
900	0.852252	0.695115	0.870594	0.0299561	0.828364	-0.00701176	0.873472	0.170309	
910	0.85184	0.710138	0.875127	0.0296147	0.830508	-0.00721937	0.876193	0.170755	
920	0.852199	0.714921	0.875535	0.0293391	0.827945	-0.00694953	0.870518	0.170188	
930	0.852383	0.717073	0.875683	0.0286733	0.82984	-0.00692299	0.872583	0.170585	
940	0.851747	0.717829	0.871187	0.0290029	0.828978	-0.00708167	0.871817	0.170415	
950	0.851764	0.71969	0.874403	0.0268823	0.829647	-0.00724484	0.876176	0.170567	
960	0.85273	0.71652	0.87497	0.0292472	0.830028	-0.00720344	0.872962	0.170666	
970	0.852356	0.724278	0.874442	0.0259774	0.830753	-0.00724743	0.877508	0.170817	
980	0.853221	0.709846	0.875715	0.0307461	0.829229	-0.00694619	0.873088	0.170459	
990	0.851982	0.692153	0.870569	0.031824	0.829751	-0.00711245	0.87443	0.170609	
1000	0.852073	0.715288	0.872856	0.0289496	0.828143	-0.00729618	0.872555	0.170283	

Mode 2: Initialisation from file conflicts1.net
BEGIN OF REP #291 M.of.INITIAL=	0.33	M.of.NOISE=	0.35
0	0.318521	0.31852	0.318521	1.96838e-007	0	0	0	0	
10	0.864838	0.733887	0.881073	0.0265862	0.841324	-0.00732439	0.883333	0.172959	
20	0.866309	0.730783	0.885992	0.0242066	0.841002	-0.00731529	0.883521	0.172882	
30	0.866391	0.747935	0.885448	0.0235271	0.841199	-0.00739774	0.886755	0.172941	
40	0.866403	0.728384	0.88533	0.0283137	0.840258	-0.00749113	0.887965	0.172772	
50	0.865484	0.731372	0.884725	0.0260391	0.841497	-0.00729944	0.886793	0.172989	
60	0.866298	0.747233	0.8872	0.0264696	0.840962	-0.00763385	0.885212	0.172927	
70	0.867125	0.76291	0.886109	0.0229764	0.839703	-0.00761235	0.88865	0.172707	
80	0.865438	0.737365	0.88374	0.0262568	0.842192	-0.00749312	0.888793	0.173158	
90	0.866599	0.754549	0.89001	0.0224486	0.840815	-0.0074256	0.886136	0.172878	
100	0.866453	0.748242	0.885159	0.0248655	0.840267	-0.00748955	0.882117	0.172748	
110	0.866776	0.743826	0.883771	0.0258844	0.841506	-0.00741289	0.883875	0.173014	
120	0.86531	0.747144	0.884509	0.0254011	0.841977	-0.00732314	0.88456	0.173106	
130	0.865549	0.74173	0.884363	0.0252306	0.840333	-0.00744362	0.883053	0.172763	
140	0.867137	0.73305	0.884446	0.0253273	0.84164	-0.00744507	0.882964	0.173032	
150	0.866387	0.739724	0.884562	0.0249966	0.841608	-0.0075191	0.885548	0.173075	
160	0.865136	0.755165	0.888174	0.0238956	0.841079	-0.00774652	0.88207	0.172949	
170	0.866305	0.743494	0.885144	0.0242776	0.841509	-0.007552	0.888041	0.173037	
180	0.864986	0.746524	0.88213	0.0241587	0.841896	-0.00740693	0.883864	0.173086	
190	0.865972	0.740823	0.884099	0.02538	0.841927	-0.00769904	0.885416	0.173127	
200	0.865364	0.746991	0.884995	0.024658	0.842167	-0.0075122	0.884823	0.173161	
210	0.866814	0.742243	0.885216	0.0253752	0.840521	-0.0073832	0.885967	0.172814	
220	0.86475	0.722581	0.882895	0.0257799	0.840529	-0.00745833	0.885094	0.172832	
230	0.866139	0.74817	0.886929	0.0252888	0.841852	-0.00760083	0.884386	0.173091	
240	0.866218	0.743708	0.884372	0.0248731	0.840685	-0.00750904	0.884824	0.17285	
250	0.866809	0.740364	0.88424	0.0246988	0.841936	-0.00743186	0.884423	0.173115	
260	0.86515	0.739498	0.883879	0.0254918	0.84253	-0.00742603	0.887412	0.173234	
270	0.865757	0.736364	0.883122	0.0264215	0.840884	-0.00750208	0.883844	0.172893	
280	0.866076	0.742029	0.884384	0.025916	0.8404	-0.00752291	0.884677	0.172804	
290	0.866696	0.745961	0.883325	0.0248286	0.841629	-0.00761455	0.886904	0.173083	
300	0.865053	0.74805	0.883643	0.0249304	0.841941	-0.00720655	0.885389	0.1731	
310	0.86675	0.751963	0.885838	0.0241815	0.841135	-0.00765308	0.884848	0.172952	
320	0.866329	0.752212	0.886394	0.0239938	0.841051	-0.00761964	0.887376	0.172936	
330	0.864921	0.737835	0.885306	0.0260971	0.841235	-0.00736792	0.883391	0.172954	
340	0.86723	0.744067	0.887339	0.0260919	0.839427	-0.00742655	0.880737	0.172571	
350	0.865668	0.747762	0.886919	0.0260379	0.840357	-0.00760654	0.883858	0.172777	
360	0.865407	0.755402	0.886658	0.0230485	0.840588	-0.00757488	0.8821	0.172841	
370	0.865567	0.73905	0.888723	0.0254259	0.839883	-0.00754105	0.878879	0.172656	
380	0.866823	0.733121	0.885337	0.0258488	0.840898	-0.00739668	0.883869	0.172896	
390	0.86593	0.737188	0.887068	0.025286	0.84171	-0.00750591	0.886029	0.173081	
400	0.865579	0.752742	0.886838	0.0238381	0.840779	-0.00745921	0.887154	0.172884	
410	0.865401	0.733907	0.883098	0.0254318	0.841226	-0.00730202	0.886432	0.17296	
420	0.867075	0.761231	0.883904	0.0223099	0.842604	-0.00747076	0.886371	0.173279	
430	0.867883	0.762396	0.887338	0.0217513	0.839538	-0.00743545	0.883228	0.172626	
440	0.866198	0.744558	0.886382	0.0264516	0.839101	-0.00743237	0.883853	0.172525	
450	0.865965	0.746821	0.881513	0.0244709	0.840106	-0.00739141	0.882458	0.17271	
460	0.866425	0.748073	0.885664	0.0255815	0.840628	-0.00744375	0.885142	0.172856	
470	0.866158	0.751577	0.88921	0.0241515	0.840934	-0.00743599	0.885571	0.172883	
480	0.866544	0.748175	0.885229	0.0249449	0.844171	-0.00774061	0.886122	0.173572	
490	0.864674	0.734731	0.884445	0.0267903	0.840408	-0.0075244	0.884914	0.172802	
500	0.866524	0.740007	0.886236	0.0250695	0.841017	-0.00757078	0.884921	0.172924	
510	0.86563	0.741068	0.884371	0.025959	0.841431	-0.00730081	0.883738	0.172983	
520	0.864682	0.744102	0.885007	0.0239245	0.841018	-0.0074583	0.884855	0.172929	
530	0.865887	0.747267	0.887351	0.0242853	0.842108	-0.00761027	0.889697	0.173196	
540	0.866932	0.759171	0.885567	0.0242335	0.840376	-0.00759142	0.885901	0.172798	
550	0.865488	0.73234	0.885315	0.0269791	0.840896	-0.00741939	0.881487	0.172861	
560	0.866523	0.749507	0.88327	0.024846	0.839288	-0.00746186	0.882188	0.172573	
570	0.865562	0.753559	0.885499	0.0236688	0.842306	-0.0074073	0.891436	0.173187	
580	0.866445	0.756614	0.886395	0.0229769	0.840815	-0.00741404	0.886068	0.172861	
590	0.866548	0.729381	0.8858	0.0254055	0.841624	-0.0075398	0.887793	0.173085	
600	0.865818	0.731866	0.88421	0.0265982	0.841074	-0.00752717	0.889591	0.172972	
610	0.865004	0.751785	0.883849	0.0247394	0.840142	-0.00722722	0.884534	0.172732	
620	0.86826	0.760993	0.887577	0.0220199	0.841896	-0.00747732	0.884742	0.173092	
630	0.8651	0.747108	0.886492	0.0242884	0.841301	-0.00767296	0.886093	0.173	
640	0.865316	0.745321	0.887907	0.0252217	0.841196	-0.00745465	0.884328	0.172941	
650	0.866409	0.739803	0.885449	0.0236408	0.840324	-0.00741061	0.880556	0.172733	
660	0.866459	0.752376	0.885464	0.0244211	0.840269	-0.00753865	0.886344	0.17277	
670	0.865685	0.750424	0.883108	0.0247195	0.840728	-0.00742924	0.887775	0.172855	
680	0.865785	0.755918	0.886118	0.0239515	0.841054	-0.00754204	0.883865	0.172911	
690	0.865739	0.751603	0.882882	0.0239725	0.841433	-0.007424	0.883402	0.172987	
700	0.86706	0.755722	0.885987	0.0233238	0.840725	-0.00760881	0.888523	0.172864	
710	0.865744	0.751054	0.887679	0.0247633	0.841349	-0.0076706	0.887078	0.17302	
720	0.866307	0.748923	0.886911	0.0252191	0.842252	-0.00740085	0.89081	0.173153	
730	0.86478	0.747428	0.884982	0.0250065	0.841342	-0.00759084	0.885253	0.172994	
740	0.865776	0.732408	0.885067	0.0271632	0.840819	-0.00742078	0.885877	0.172863	
750	0.866382	0.750609	0.887154	0.0243573	0.84059	-0.00746559	0.882218	0.172816	
760	0.867393	0.753822	0.884732	0.0239898	0.843345	-0.00745474	0.885401	0.173381	
770	0.866211	0.735194	0.882208	0.0260141	0.841501	-0.00749915	0.886704	0.173025	
780	0.866241	0.741307	0.883252	0.0235501	0.841647	-0.00736204	0.885914	0.17305	
790	0.865775	0.738269	0.885006	0.024609	0.842036	-0.00737336	0.885184	0.173121	
800	0.866831	0.751745	0.886239	0.0251009	0.841184	-0.00763822	0.886792	0.172983	
810	0.865756	0.736965	0.883657	0.0269155	0.841923	-0.00741696	0.88717	0.173102	
820	0.865019	0.739272	0.882816	0.025624	0.839763	-0.00752526	0.888934	0.172677	
830	0.86578	0.744161	0.885063	0.025636	0.839279	-0.00759706	0.884667	0.172562	
840	0.866936	0.742436	0.884462	0.025384	0.839697	-0.00763206	0.884246	0.172645	
850	0.867405	0.752982	0.884704	0.0238506	0.841417	-0.00753459	0.884098	0.173002	
860	0.865828	0.733463	0.88472	0.0252423	0.840092	-0.00739446	0.884768	0.172713	
870	0.86615	0.755033	0.886108	0.0237077	0.841059	-0.00753228	0.884429	0.172944	
880	0.866347	0.757038	0.885456	0.0230047	0.841083	-0.00746085	0.88637	0.172947	
890	0.866348	0.742507	0.88106	0.0251902	0.841498	-0.00758817	0.887427	0.173061	
900	0.866529	0.748761	0.884737	0.0253368	0.842693	-0.0075829	0.885112	0.173289	
910	0.866272	0.74885	0.888863	0.0236908	0.841368	-0.00730548	0.883343	0.172976	
920	0.866013	0.734976	0.88671	0.0256198	0.842014	-0.00761307	0.887927	0.173149	
930	0.866693	0.754538	0.888581	0.0239124	0.840815	-0.00745699	0.884103	0.172869	
940	0.866565	0.749929	0.883227	0.0247587	0.841096	-0.00736536	0.88739	0.172937	
950	0.866275	0.754291	0.884433	0.0232894	0.841402	-0.00748664	0.886899	0.173009	
960	0.86633	0.738763	0.885436	0.0243316	0.840026	-0.00720167	0.883004	0.172692	
970	0.86668	0.745415	0.887358	0.0240067	0.841382	-0.00757736	0.883781	0.173	
980	0.86591	0.753092	0.884068	0.0242888	0.840971	-0.00743259	0.885256	0.17292	
990	0.865992	0.741585	0.885674	0.0259321	0.841391	-0.0077081	0.886974	0.17304	
1000	0.86741	0.737292	0.887087	0.0270035	0.841992	-0.00743726	0.884818	0.173109	

Mode 2: Initialisation from file conflicts1.net
BEGIN OF REP #292 M.of.INITIAL=	0.33	M.of.NOISE=	0.4
0	0.318521	0.31852	0.318521	1.88555e-007	0	0	0	0	
10	0.878547	0.773093	0.895479	0.0220304	0.853409	-0.00787146	0.900209	0.175492	
20	0.878059	0.764683	0.894863	0.0230362	0.850608	-0.00767523	0.894065	0.174888	
30	0.878323	0.775496	0.896131	0.0213419	0.850311	-0.00775034	0.895149	0.174846	
40	0.879385	0.773736	0.89665	0.0203441	0.851724	-0.00755275	0.892759	0.175085	
50	0.877982	0.771331	0.895368	0.0221484	0.851932	-0.00792572	0.895512	0.175181	
60	0.878794	0.777692	0.896369	0.0211372	0.850181	-0.00780328	0.894711	0.17484	
70	0.878437	0.765407	0.896366	0.0229784	0.851881	-0.00757181	0.89523	0.175149	
80	0.878646	0.778429	0.893935	0.020106	0.851819	-0.0078102	0.895114	0.175164	
90	0.87789	0.772086	0.89272	0.0206417	0.851643	-0.00766035	0.895709	0.175091	
100	0.878106	0.765021	0.894302	0.0214418	0.852551	-0.00790688	0.894937	0.175306	
110	0.878562	0.770917	0.896424	0.0225844	0.852117	-0.00785733	0.894877	0.175208	
120	0.879189	0.78126	0.898104	0.0205288	0.851894	-0.00775848	0.893599	0.175147	
130	0.878389	0.775496	0.894596	0.021417	0.851275	-0.00768246	0.892952	0.175009	
140	0.878802	0.773413	0.895424	0.0220228	0.85119	-0.00776499	0.894967	0.175033	
150	0.877657	0.771951	0.893047	0.0208339	0.851888	-0.00774575	0.894199	0.175168	
160	0.876717	0.779896	0.892408	0.0208694	0.852962	-0.00777513	0.897265	0.175408	
170	0.879004	0.782576	0.896175	0.0202505	0.851568	-0.0077167	0.895411	0.175105	
180	0.877635	0.781655	0.897767	0.0202656	0.850314	-0.007908	0.895445	0.174874	
190	0.878648	0.76064	0.897158	0.0220613	0.851387	-0.00775527	0.897824	0.175061	
200	0.879007	0.785539	0.894719	0.0194969	0.851115	-0.0077767	0.893188	0.175	
210	0.878778	0.790741	0.893979	0.0194443	0.852717	-0.00769475	0.896288	0.17533	
220	0.878869	0.778931	0.894191	0.0203925	0.85269	-0.00756768	0.897734	0.175298	
230	0.878088	0.772581	0.896663	0.0218245	0.851566	-0.00789598	0.899338	0.175143	
240	0.878934	0.76516	0.898778	0.0224552	0.852618	-0.00776626	0.895832	0.175318	
250	0.877262	0.772622	0.894306	0.0205032	0.850427	-0.00785284	0.894712	0.174859	
260	0.878515	0.770697	0.892677	0.0211378	0.849967	-0.00777937	0.891878	0.174752	
270	0.878256	0.757382	0.894732	0.0234359	0.851762	-0.00781698	0.896652	0.175141	
280	0.878761	0.764572	0.897053	0.021584	0.852041	-0.00790444	0.895118	0.175209	
290	0.878943	0.780227	0.895983	0.0214916	0.851271	-0.00778133	0.893716	0.175018	
300	0.879393	0.777665	0.896544	0.0217043	0.852717	-0.00788454	0.897337	0.175361	
310	0.879093	0.774719	0.895854	0.0207417	0.852627	-0.00760304	0.89476	0.175296	
320	0.878735	0.787942	0.896658	0.0204888	0.852071	-0.00777845	0.897344	0.175218	
330	0.878004	0.776722	0.897328	0.021529	0.851303	-0.00782423	0.893058	0.175046	
340	0.878104	0.783424	0.89512	0.0211599	0.851364	-0.00774342	0.894413	0.175052	
350	0.879293	0.777816	0.897048	0.0205082	0.851874	-0.00792593	0.896958	0.175204	
360	0.879554	0.788444	0.892945	0.0194216	0.851782	-0.00781053	0.895318	0.175141	
370	0.877861	0.771721	0.896302	0.0219461	0.850684	-0.00791308	0.896143	0.174956	
380	0.878705	0.775385	0.895446	0.0209753	0.851668	-0.00770463	0.900336	0.175132	
390	0.879226	0.784005	0.896489	0.0208229	0.850124	-0.00787767	0.8928	0.174816	
400	0.878399	0.781955	0.894454	0.0203624	0.853399	-0.00769589	0.901253	0.175478	
410	0.878258	0.765994	0.894245	0.021428	0.851817	-0.00788364	0.898407	0.175166	
420	0.877877	0.767614	0.896349	0.0222975	0.852133	-0.00774225	0.896934	0.175219	
430	0.878302	0.772227	0.896538	0.0219024	0.85078	-0.00770127	0.896812	0.174939	
440	0.878611	0.771915	0.895747	0.02167	0.85055	-0.00791066	0.893784	0.174897	
450	0.878283	0.772991	0.892612	0.0223073	0.852628	-0.00799245	0.900055	0.175364	
460	0.878757	0.774752	0.894407	0.0199104	0.851417	-0.00771857	0.893661	0.175056	
470	0.878795	0.783029	0.898863	0.0202034	0.850914	-0.0076908	0.896312	0.174982	
480	0.878012	0.765478	0.892051	0.0221143	0.852245	-0.00787906	0.89633	0.175254	
490	0.878181	0.766725	0.896087	0.0230279	0.850651	-0.00776314	0.893926	0.174902	
500	0.879127	0.784652	0.891793	0.0194288	0.851629	-0.0078412	0.895954	0.17513	
510	0.878657	0.775574	0.899277	0.0208155	0.85164	-0.00774976	0.896664	0.175114	
520	0.877667	0.776496	0.895163	0.021213	0.85238	-0.00757743	0.896757	0.175254	
530	0.877922	0.77841	0.896599	0.0214963	0.851976	-0.00791539	0.895042	0.175208	
540	0.878703	0.776402	0.896204	0.0205988	0.851607	-0.00774983	0.893135	0.175111	
550	0.878793	0.779865	0.893405	0.0211539	0.853499	-0.00779977	0.900213	0.175512	
560	0.878841	0.769741	0.895757	0.0228321	0.852925	-0.00775647	0.898786	0.175377	
570	0.876899	0.770545	0.895109	0.0214146	0.853341	-0.0078333	0.896072	0.175467	
580	0.877835	0.771875	0.89597	0.0226019	0.853022	-0.00784584	0.894453	0.175384	
590	0.878917	0.775456	0.895631	0.0212055	0.852071	-0.00783541	0.895018	0.175205	
600	0.879187	0.782747	0.896375	0.0209185	0.851918	-0.00778537	0.8936	0.175172	
